user_id,prediction
2380,989 1360 3233 3382 3607 3656 3881 2480 53 3338 557 3245 3216 1420 729 2905 2444 2503 858 2019 745 3232 1198 2309 1148
1507,989 1360 2480 3233 3382 3607 3656 3881 53 557 1420 3338 3245 1471 2503 2197 2019 2309 2444 2905 50 318 527 1198 922
30,989 1360 3233 3607 3656 3881 53 3245 557 2905 1795 3338 2503 3522 2309 318 2019 858 50 578 3216 745 1420 1148 1178
588,3607 989 1360 3233 3382 3656 3881 53 1420 557 3338 2503 2480 3245 858 2019 2905 2309 745 1148 1178 1795 3517 3022 260
2077,989 1360 3233 3382 3607 3656 3881 53 557 3245 2480 3338 1420 2905 3232 318 1795 2444 50 2019 2503 3517 3216 745 2309
3638,557 989 1360 2480 3233 3382 3607 3656 3881 53 3245 3338 3232 3216 2019 318 2503 1795 50 858 3517 745 260 1420 666
639,3607 989 1360 3233 3382 3656 3881 53 3245 3338 666 557 1420 2444 3216 2480 2197 2905 318 2503 527 50 858 745 2309
5454,989 1360 3233 3382 3607 3656 3881 53 1420 557 2503 1471 3338 2197 2309 2019 2905 858 3522 3245 50 745 318 922 904
4725,3233 989 1360 3382 3607 3656 3881 557 53 2480 3245 3338 1420 666 3216 2905 2503 1795 50 858 3517 2444 527 3232 2358
1019,3656 989 1360 3382 3607 3881 3233 53 1420 557 3338 2503 3245 2019 2309 2905 3517 50 745 1178 1795 2197 912 3232 260
4622,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
2536,557 989 1360 3216 3382 3607 3881 3233 53 1420 3245 3338 666 2905 2197 318 527 50 745 858 2019 578 1198 1148 2358
1117,989 1360 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2480 2503 2905 318 1795 1198 3216 3517 2309 3232 1178 260 720
2773,989 1360 3233 3382 3607 3656 3881 53 557 1420 2503 2480 3338 1795 858 3522 2019 2905 3245 2309 1178 2197 745 318 904
3078,3233 557 989 1360 2480 3382 3607 3656 3881 53 1420 2503 2197 3338 3522 3245 1471 2905 50 527 1148 1178 3232 1212 745
210,989 2480 3216 3233 3607 3881 3245 729 557 53 3232 3338 3517 2444 2905 318 1795 2930 1198 2358 50 2019 745 858 527
571,989 3233 3607 3656 3881 1360 557 3245 53 729 2905 3216 2480 3232 1795 318 2019 3338 745 1198 1420 3517 858 2503 2309
3909,557 989 1360 3233 3382 3607 3881 53 1420 2480 3232 3245 3338 2905 318 2503 50 2444 858 572 2019 578 2197 745 2198
2955,989 1360 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2905 2503 2019 2480 2197 3232 318 1795 745 2309 527 3216 1198
2068,1360 989 3233 3382 3607 3656 3881 53 557 3245 3338 1420 2197 2905 2444 2503 318 2019 3522 50 527 3216 3232 720 1795
541,989 1360 3233 3607 3656 3881 53 3245 1420 557 3338 3216 2905 2480 2503 2019 2309 745 50 1795 858 2197 3522 578 2358
1733,989 1360 3382 3607 3656 3881 3233 557 53 3245 1420 1795 2503 3517 2309 858 3232 2480 2019 922 3216 2358 260 729 720
92,3382 989 3233 3607 3656 3881 1360 53 557 3338 3245 2444 1420 3232 2905 2480 3216 1795 2019 2503 50 745 666 858 2197
5682,989 1360 3233 3382 3607 3656 3881 557 2480 3245 53 3338 2905 3232 1420 729 3216 1795 2503 3517 2019 2358 745 527 2309
3951,989 3382 3656 1360 3233 3607 3881 53 3245 557 1420 3216 3338 2905 2019 318 3517 745 1795 50 2444 2503 858 527 2197
467,989 1360 3233 3236 3382 3607 3881 53 3338 3245 2905 2197 2503 557 50 3522 2019 858 745 1198 1420 3232 1148 2358 1795
2537,989 1360 3382 3607 3656 3881 3233 53 557 1420 2480 3338 2503 3245 2197 2019 2905 2309 1471 745 1148 1178 904 3216 1212
1693,3233 989 1360 3382 3607 3656 3881 53 1420 2480 557 3338 2503 3245 2019 2197 2905 2309 1471 745 1198 1148 922 1178 904
331,3656 989 1360 3382 3607 3881 3233 557 53 3338 3245 1420 729 2905 2480 318 858 3216 2019 3517 527 745 3232 2503 1198
1938,989 1360 3233 3382 3607 3656 3881 53 3245 557 1420 2197 3216 2905 3338 1471 2503 2444 50 2309 858 527 1148 3517 922
1120,989 1360 3233 3382 3607 3656 3881 53 557 3245 1420 3338 2480 2503 2905 2019 2309 1795 2197 2444 3517 3216 1178 3232 904
5763,989 1360 3382 3607 3656 3881 3233 53 557 2480 3338 2503 3245 2019 2905 2309 50 1178 3517 1795 904 666 1212 3232 750
1088,989 1360 3233 3382 3607 3656 3881 53 557 3338 1420 3245 2905 2503 2480 666 858 3216 50 3517 527 2309 1795 729 1178
3367,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 2503 858 2019 2309 3245 1795 3517 2905 922 745 904 1148 1212 750
5222,989 3233 3382 3607 3656 3881 1360 53 557 2480 1420 3245 3338 2197 2503 2309 2019 2905 858 3216 527 1471 3522 1178 922
5913,989 1360 2480 3233 3607 3656 3881 53 3245 557 2198 3338 2905 318 2309 858 2503 2019 1795 745 3232 3216 1148 1178 1198
3110,989 1360 3233 3607 3656 3881 53 1420 557 2503 3338 3245 2905 2309 2480 50 745 318 2197 1148 3517 1795 572 904 1471
4639,557 989 1360 2480 3233 3607 3656 3881 3382 53 3338 1471 2197 2905 130 1795 3245 1420 2503 3522 858 2019 2309 578 50
1924,557 989 1360 3233 3236 3607 3881 53 666 3338 3245 3232 2905 318 527 745 50 2019 858 2503 3022 1148 922 1198 904
3284,3233 989 1360 2480 3382 3607 3881 53 1420 3245 2503 3338 3522 557 2198 2197 858 2905 2019 745 1148 1178 1198 904 922
2195,989 1360 3233 3382 3607 3656 3881 53 3245 557 3216 2444 3338 2905 666 318 1795 2019 50 745 2503 2480 260 1420 527
869,989 1360 3233 3382 3607 3656 3881 557 53 3245 2480 1420 3338 3216 3232 2905 2019 2503 1795 666 2444 858 527 2309 3517
5021,989 1360 3382 3607 3656 3881 3233 53 1420 3245 2503 557 3338 3216 2197 2019 2905 1471 858 1795 3517 3522 50 745 1178
4705,989 1360 3233 3382 3607 3656 3881 53 1420 3245 3338 557 318 2503 2905 2019 50 2197 745 858 666 3216 1148 2309 1795
2398,989 1360 3233 3382 3607 3656 3881 53 3338 3245 1420 3216 2503 557 2905 2019 1795 318 50 745 1148 1198 3517 904 2309
1140,989 1360 3233 3382 3607 3656 3881 1420 53 572 557 3338 2503 3216 3245 1471 2309 2019 2480 858 2197 666 3517 1198 1795
2392,989 1360 3233 3382 3881 53 3232 578 3338 2905 557 1795 318 2019 2444 1420 50 3245 858 527 2358 745 729 3022 1148
2718,989 1360 3233 3382 3607 3881 3216 666 53 3245 3338 2444 318 2905 2019 527 745 3232 1741 50 823 2503 2358 2309 557
720,989 1360 2480 3233 3607 3656 3881 3382 53 557 3245 3338 2905 1420 2503 1795 318 2019 2197 50 745 2309 3232 3216 1148
2772,989 1360 3233 3382 3607 3656 3881 557 53 3245 1420 2480 3216 2444 2197 3338 2503 2905 318 1198 2019 50 858 2358 745
3652,989 2480 3233 3382 3607 3881 1360 3656 557 53 3245 1420 3338 2905 2309 3216 1795 2503 318 3232 2019 50 2444 858 527
2900,989 1360 3233 3607 3881 3656 53 2480 557 1420 3245 3338 2905 2503 50 2019 2309 3216 745 527 1795 1148 2197 1178 3517
3710,557 989 1360 2480 3233 3382 3607 3881 53 3245 2444 2309 2197 3338 2503 2905 318 3232 3522 1795 1420 50 2358 858 2019
1789,989 1360 3233 3236 3382 3607 3656 3881 53 2480 2198 557 1420 3232 3245 578 3338 2905 1795 858 318 2503 2309 2019 3522
2872,3233 989 1360 3382 3607 3656 3881 53 557 1420 2480 3338 3245 2503 2905 2019 2309 1795 3232 1178 922 3517 720 1212 2358
4611,989 1360 3233 3382 3607 3656 3881 53 3245 3338 557 1420 729 2905 3216 318 2503 2019 858 1795 2480 3232 1148 2309 260
195,989 1360 3233 3382 3607 3656 3881 557 53 1420 3338 2503 3216 3517 2309 1198 3232 729 922 1212 2358 2480 3435 1204 3307
3720,989 1360 3233 3382 3607 3656 3881 557 53 3245 1420 3338 2905 729 318 2019 2503 527 745 3232 3517 1795 3216 1198 1148
1369,989 1360 3233 3382 3607 3656 3881 53 2480 557 1420 3245 3338 2503 2309 2905 2019 858 1795 318 745 2197 1178 3216 1148
5256,1360 3233 3881 989 3382 3607 3656 53 557 3338 3245 1420 666 2905 2503 3216 2019 318 50 745 3517 1148 2309 2358 922
3072,989 1360 3233 3382 3607 3656 3881 53 557 3338 2480 1420 3245 2503 2309 2019 858 2905 745 318 50 922 1178 1148 904
2454,989 1360 2480 3233 3382 3607 3656 3881 3216 53 3245 557 3338 666 2905 1420 2444 2019 2503 50 745 858 729 1795 1148
1261,989 1360 3233 3382 3607 3656 3881 53 2480 557 2444 3245 3338 1420 2905 3232 3216 1795 2503 318 2019 50 858 3517 745
3056,3233 989 1360 3607 3656 3881 2480 53 3245 557 1420 2905 3232 3216 3338 1795 318 2019 50 2503 1198 2358 2444 745 3517
5881,989 1360 3233 3382 3607 3881 3232 3245 53 729 557 3338 1420 2905 3216 666 2480 2019 527 745 858 2358 1198 2503 1795
2444,3607 666 1360 3233 3382 3656 3881 53 557 1741 1420 2309 3338 1795 3245 2444 3216 2503 578 2019 2905 2358 745 318 1198
4812,1360 3233 3236 3607 3656 3881 557 53 3245 1420 2198 2905 1795 1149 3517 2019 729 318 3338 2503 1198 1178 745 527 2309
3967,989 1360 3233 3607 3656 3881 3382 53 557 3338 3245 2480 1420 2905 2309 2503 858 50 527 2019 745 1198 729 1148 578
5888,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 2480 3245 2503 2019 2905 2197 745 2309 1471 1148 1178 922 904 3522
6010,3233 3656 989 1360 3607 3881 53 1420 557 3245 3338 2503 2197 2905 3216 318 2019 745 2309 260 3522 2358 1148 3517 1178
5448,989 1360 3233 3382 3607 3656 3881 53 1420 3338 557 2503 2480 3245 2019 858 2309 2197 745 50 2905 318 922 1148 904
4217,989 1360 2480 3233 3382 3607 3656 3881 53 3245 557 3338 1420 3232 2905 729 318 50 858 1795 2019 745 527 1198 3517
3861,989 1360 3233 3607 3656 3881 53 2198 3245 3216 3232 1420 2905 557 2503 2358 1795 3338 2309 3236 50 578 3522 2019 2197
3184,557 572 989 1360 1420 2480 3233 3382 3607 3881 53 3338 3245 2503 858 2905 3232 2019 2309 1795 318 50 745 527 2358
4009,3233 989 1360 3382 3607 3656 3881 557 53 1420 3245 3338 1795 2905 2503 2480 2019 2309 318 50 2358 3216 3517 745 1198
4091,557 989 1360 2480 3233 3382 3607 3881 53 1420 3338 3245 2503 2905 858 2019 318 50 2309 3522 745 2198 2358 527 1198
2358,989 1360 3233 3382 3607 3656 3881 53 3245 3338 3232 2905 2197 2503 2198 1795 2358 2019 50 3522 2192 858 128 578 214
5675,989 1360 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2503 2019 2905 50 1198 3517 2358 1795 2197 2480 3216 1178 922
2186,989 1360 3607 3656 3881 3233 3216 3245 53 557 2905 3338 1420 3517 729 318 2019 2503 50 745 2444 1795 2930 2358 1148
3109,1420 572 989 1360 3233 3382 3607 3656 3881 53 557 2444 3338 1795 128 2905 578 2503 2019 2309 858 50 318 3517 745
5241,989 1360 2480 3233 3382 3607 3656 3881 53 3245 3338 2503 2905 2309 1420 2019 557 3522 50 1795 858 922 720 1198 3232
752,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3338 3245 2905 2019 2309 2503 1795 729 745 3232 3517 1178 1148 904
3138,989 1360 3233 3382 3607 3656 3881 53 1420 3245 3338 557 2197 2503 2480 2019 2444 2905 50 1198 745 3522 3216 260 1148
5085,3233 989 1360 2480 3382 3607 3881 3656 53 1420 557 3338 2503 3245 2019 2197 2905 527 745 318 3517 2309 922 1148 904
4615,3233 989 1360 3382 3607 3656 3881 53 3245 1420 1795 2905 3338 557 729 318 858 2503 2019 2309 3216 745 823 1178 3236
3618,989 1360 3233 3382 3607 3656 3881 53 557 3338 1420 3245 666 2905 2019 2503 3517 745 2309 3232 729 3216 1795 1148 1178
1984,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3338 3245 2503 2905 2019 1198 745 1795 1178 260 1148 2309 3517 3522
792,3656 989 1360 3382 3607 3881 3233 53 557 3216 1420 3245 2480 2503 2905 3232 3338 1795 2309 2019 318 858 50 578 745
4887,989 1360 3233 3382 3607 3656 3881 557 53 1420 3338 3245 2480 3216 2905 3232 858 2503 729 2019 745 527 2309 3517 1148
4252,989 1360 2480 3233 3607 3656 3881 3245 3232 729 1420 53 3216 557 3338 2905 3236 3517 2931 318 2503 2198 1795 858 2019
1899,3233 989 1360 3382 3607 3656 3881 53 1420 557 3338 2503 3245 2309 2905 50 318 2197 3517 1178 1795 912 2480 3022 750
3067,3233 989 1360 3382 3607 3656 3881 557 53 3245 3338 2480 1420 3216 2905 666 2019 2503 858 729 3517 745 2309 1795 3232
1930,989 1360 2480 3233 3382 3607 3656 3881 53 557 3338 1420 3245 2905 2503 2309 2197 2019 50 858 745 3232 2444 3522 1795
1348,989 1360 3233 3382 3607 3656 3881 53 557 666 1420 3338 2444 3245 2197 2019 2503 1471 745 318 527 2905 50 858 1198
1837,1360 3233 3382 3607 3656 3881 989 53 557 1420 3245 3338 2905 2503 2019 1795 318 3216 2309 745 3517 3232 1178 729 260
4747,3233 989 1360 3607 3656 3881 3245 53 1420 557 3338 3216 2905 729 3232 318 3517 50 2019 858 1795 2358 527 745 260
3156,3382 989 1360 2480 3232 3233 3607 3656 3881 1420 3245 53 3216 3603 729 2444 3338 2905 318 572 50 557 3517 2019 1198
1737,989 1360 3233 3382 3607 3656 3881 3245 557 3232 53 729 3338 3216 2480 2905 1420 1795 318 2444 50 2019 2358 858 745
1194,989 1360 3233 3382 3607 3656 3881 53 2480 557 3338 3245 1420 2905 318 2503 729 2019 745 3232 3517 2309 2358 1795 1148
3259,3607 1360 3233 3382 3881 989 3656 53 557 2480 1420 3245 3338 2905 2503 2019 527 3216 1148 1795 3232 2309 922 720 1178
2890,3656 989 1360 3233 3607 3881 53 557 3245 3216 2931 2503 2905 3517 3338 1420 1471 2019 1795 858 318 50 2309 745 527
1211,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3338 2503 3245 2309 2905 1795 745 3232 3216 922 3517 1198 1148 912
411,989 1360 3233 3382 3607 3656 3881 53 3338 557 1420 3245 2503 2019 2480 2197 2905 2309 745 50 3216 666 1148 3232 3517
3823,989 1360 3233 3382 3607 3656 3881 53 3245 557 3338 1420 2503 2905 2019 3517 3216 745 1795 666 1148 922 2358 2309 912
2121,989 1360 3233 3382 3607 3656 3881 53 666 2503 1471 1420 2197 3216 3338 557 2019 3245 1795 3517 1148 3022 1198 2905 527
352,989 1360 3233 3607 3656 3881 3382 557 53 3245 3338 1420 2480 3232 1795 2503 729 745 3517 3216 2358 1148 1178 2309 922
4921,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3245 3338 2503 2905 2309 2019 318 50 745 527 1148 1178 1795 3522
1094,989 1360 3233 3382 3607 3656 3881 53 2480 557 3245 3338 2503 2905 3216 1420 318 2019 2197 745 1198 2309 1148 3232 1795
5932,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
601,3881 989 1360 3382 3607 3656 3233 557 53 2480 1420 3245 3338 2309 2905 2503 1795 318 858 3232 2019 745 527 729 1178
107,3233 989 1360 3382 3607 3656 3881 53 1420 557 2197 2503 3338 1471 3245 2019 2905 527 50 3517 1148 904 3022 1178 745
4562,3233 989 1360 3382 3607 3656 3881 53 557 2480 1420 3338 3245 2309 2503 2905 2019 50 2197 527 3232 922 904 720 3522
319,989 1360 3233 3382 3607 3656 3881 557 53 3338 1420 3245 2503 2905 2019 50 527 2480 745 3517 2309 1178 1148 922 904
4472,3233 989 1360 3382 3607 3656 3881 53 3216 3245 1420 3338 557 2905 318 2019 2503 1198 666 3517 527 745 729 2358 1148
3189,1360 3233 3382 3607 3656 3881 989 53 3245 557 666 3338 1420 3216 2905 2480 318 3232 50 729 2503 2019 858 745 527
3891,989 1360 3382 3607 3656 3881 3233 53 557 1420 2503 2309 3338 2197 2019 858 1471 2905 3245 745 50 3216 1148 527 318
1474,1360 3233 3382 3607 3656 3881 989 53 557 3245 3216 1420 2309 3338 2905 2480 3232 2019 2503 1795 858 50 745 3522 1198
714,1360 3233 3382 3607 3656 3881 989 557 2480 53 3245 3216 3338 2905 3232 729 2444 50 1795 2019 745 527 2358 2503 3517
2646,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
5433,989 1360 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2905 2503 858 1795 3216 2309 745 1198 527 3517 2480 1178 1148
267,989 1360 3233 3382 3607 3656 3881 53 1420 3245 3338 557 3236 2503 2905 3232 858 2019 2480 745 1795 729 2309 1198 1148
2237,989 1360 3382 3607 3656 3881 3233 53 3338 557 1420 2480 3245 666 2503 2019 2905 50 745 3216 2309 3517 1148 922 3232
3934,989 1360 3233 3382 3607 3656 3881 53 557 2480 3245 3338 1420 2905 2503 318 2019 50 1795 666 3232 3216 2309 858 2197
5643,989 1360 3233 3382 3607 3656 3881 53 557 3338 1420 3245 2480 2503 2019 2905 318 745 2309 3517 1198 922 1178 666 1795
2156,3233 989 1360 2480 3607 3656 3881 53 557 3245 1420 3338 2503 2905 2309 1795 50 1471 2197 3232 3517 1178 3216 2358 3522
524,3233 989 1360 3382 3607 3656 3881 557 53 3245 3338 1420 2905 2503 2309 2480 1795 50 3517 3232 922 729 2358 3216 1262
3717,989 1360 3233 3382 3607 3656 3881 53 557 2480 3245 1420 3338 2905 2503 2019 2197 1148 3216 1178 2309 3232 3522 922 3517
5519,989 1360 2480 3233 3382 3607 3656 3881 53 557 666 1420 3245 3338 2503 2309 2197 2019 2905 858 745 50 318 3216 1795
2873,989 1360 3233 3382 3607 3656 3881 53 3245 557 3338 2905 666 3216 2019 745 2480 50 2197 2503 1420 858 2444 1795 1148
2063,3233 989 1360 3382 3607 3656 3881 557 53 2480 3245 3338 1420 2905 2444 3216 3232 1795 2019 729 2503 3517 745 666 2358
4258,989 1360 2480 3233 3382 3607 3656 3881 53 557 3338 1420 3245 2444 2503 2197 2905 318 2019 745 527 2309 1148 3216 3522
4536,1360 3233 3607 3656 3881 53 557 2503 3245 1420 3522 2905 2197 3338 318 3216 2019 2358 1795 2309 2931 745 527 1198 3232
6039,989 1360 2480 3233 3382 3607 3656 3881 53 1420 557 1471 2197 3338 2503 572 2019 3245 745 527 50 1212 1178 2309 1198
3074,989 1360 3233 3382 3607 3656 3881 53 557 2480 3245 3338 2905 3232 1795 3216 2503 2019 2444 1420 745 2309 578 2197 1148
5074,989 3233 3382 3656 3881 1360 3607 53 557 1420 3338 3245 2503 2480 2905 2309 745 3517 1795 1198 1178 3232 3216 1212 729
5791,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3245 3338 3232 2503 2905 2309 1795 2019 2197 745 3522 1178 1148 904
3576,3233 989 1360 3607 3656 3881 53 557 1420 3338 2197 3245 2503 666 858 2905 2309 1471 745 3517 318 527 3216 50 1148
2240,3233 989 1360 3607 3656 3881 53 3216 557 3245 1420 2503 3338 2309 2905 2019 318 858 2197 50 745 2931 527 3522 1795
2848,989 1360 2480 3233 3382 3607 3656 3881 53 1420 3245 557 2503 2905 3216 3338 2019 2309 318 3517 2197 50 3232 858 1795
1755,989 1360 2480 3233 3382 3607 3656 3881 53 557 3338 1420 3245 666 2905 2503 2019 3232 858 50 745 527 2444 2309 1148
1969,989 1360 3233 3382 3607 3881 3656 53 557 3245 3338 1420 1795 2905 318 2503 2019 2309 50 745 3517 3216 2480 1178 729
1206,989 1360 2480 3607 3656 3881 3233 3216 3245 53 557 2444 2309 2905 3517 2503 2019 1795 2931 1198 318 50 745 858 3338
5120,989 1360 3233 3607 3656 3881 53 557 3245 3338 2503 2905 2197 2019 1471 318 745 527 3216 1420 1148 3517 922 1795 1178
846,989 1360 3233 3382 3607 3656 3881 557 53 1420 3245 2503 3338 2197 2480 2905 2309 318 3216 745 527 3522 1148 1795 1178
2176,1360 3233 3382 3607 3656 3881 989 53 2480 1420 557 2503 2309 3338 3245 1795 2905 2019 3232 745 1178 3522 1198 1148 922
2153,989 1360 3382 3607 3656 3881 3233 557 53 2480 3245 1420 3338 2905 2503 2309 1795 318 2019 50 527 1178 578 922 3517
3353,1360 989 2480 3233 3607 3656 3881 53 557 3245 1420 3338 2503 2905 318 2019 50 2197 3522 745 2309 3216 2358 1148 1795
4162,989 1360 3233 3382 3607 3656 3881 1420 2480 53 557 3245 3338 729 3232 2905 572 318 858 2198 3236 1795 745 2019 527
1809,557 989 1360 2480 3233 3382 3607 3881 53 3232 1795 3245 2905 2198 3338 3216 318 2503 50 858 578 2358 2309 1420 2197
531,989 1360 3382 3607 3656 3881 3233 53 557 2480 3338 3245 2905 2444 3232 318 3216 2019 2503 666 745 729 1795 1420 3517
3587,572 989 1360 1420 3233 3607 3656 3881 53 557 3216 3245 3338 2480 2905 2019 2503 318 858 50 729 1198 2358 745 527
5463,989 1360 3233 3382 3607 3656 3881 53 1420 3338 2503 557 572 858 3245 1471 2197 2905 1795 2309 745 904 1148 2480 1198
4089,989 1360 3233 3382 3607 3656 3881 53 557 3245 3338 1420 2480 2905 3216 2503 2019 745 2309 3232 3517 2358 1795 1148 1178
4473,989 1360 3382 3607 3656 3881 3233 53 557 3338 1420 3245 2480 2503 2197 2019 2905 2309 745 3517 1148 922 3232 1795 666
3900,3233 989 1360 3607 3656 3881 3382 53 2480 3338 557 3245 3232 2905 318 2197 2503 1420 2019 745 1198 2309 2358 1148 666
977,989 1360 3233 3607 3656 3881 53 557 1420 2480 3338 3245 2197 2503 2309 2019 2905 318 50 3522 1198 745 3216 1178 1795
984,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2503 2905 318 3216 527 2197 745 3517 1148 1795 666 2309 3022
3179,1420 557 572 989 1360 2480 3232 3233 3236 3603 3656 3881 53 2198 3245 130 3338 2309 2905 578 1795 2358 2503 318 858
1087,1360 989 3233 3382 3607 3656 3881 53 2480 557 3338 3245 1420 2503 2905 2019 2197 2309 3216 318 745 1148 1178 922 1795
5567,3233 3382 1360 2480 3607 3656 3881 989 53 557 1420 3338 2503 666 2019 2197 3245 2309 527 50 745 2905 318 1198 1148
5239,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 3245 2503 2480 2197 2019 2309 3216 2905 50 527 745 1198 572 1148
5583,989 1360 3233 3382 3607 3656 3881 53 557 3245 1420 3338 3216 2197 2905 2503 3232 50 3517 745 527 2358 260 922 1795
509,989 1360 3382 3607 3656 3881 3233 53 557 3245 3338 2480 1420 2905 3216 2019 1795 2503 3232 729 3517 527 1198 2309 1178
1449,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3338 3245 2503 858 2019 2905 1795 745 2309 3517 1178 922 1148 3216
1038,989 1360 3233 3382 3607 3656 3881 53 1420 3338 666 2480 3245 2503 2019 557 858 2905 318 50 745 3517 922 1148 904
3519,3233 989 1360 3382 3607 3656 3881 557 53 3338 3245 2480 666 2309 2905 3232 2444 2503 2019 745 1420 527 1198 3216 729
1994,989 1360 2480 3233 3236 3607 3656 3881 53 3245 1420 2503 2905 3216 318 3338 858 3522 2019 578 2198 745 557 2309 3232
4732,989 1360 3233 3382 3607 3656 3881 53 1420 557 3245 3338 2905 2503 2019 3216 318 3517 745 1795 2309 2480 2197 1178 3232
1599,989 1360 3233 3382 3607 3656 3881 53 557 3245 3338 3216 1420 2905 2503 2019 2444 858 666 50 1795 745 3517 2480 2358
4948,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 2503 3245 2197 2309 2480 2905 572 745 50 1471 1795 3517 3232 3216
1552,989 1360 3233 3382 3607 3656 3881 557 1420 53 2480 3245 3338 3216 2905 2503 858 2019 527 745 2309 1198 1148 1178 2358
